date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:04:33	35798/35798	---MCZ	200	added ('OK')	text/plain	etag:%22283aa2843320bce74e10afc489ea7fa3-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-1/la/matins/index.txt	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/la/matins/index.txt	(from https://www.littleofficeofdivinewrath.com/hours/office-1/la/matins/)
06:04:33	6396/6396	---MCZ	404	error ('Not%20Found')	text/html	etag:1639944203-ssl-df	https://www.littleofficeofdivinewrath.com/hours/office-1/la/matins/Loaded%20settings.js	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/la/matins/Loaded%20settings.4e.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/la/matins/)
06:04:34	6589/6589	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22d80cf06a835659b1dae91a69e4f618e2-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-1/la/compline	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/la/compline.4f.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/la/matins/)
06:04:35	7729/7729	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22aad7ac3dcc598e59dd23ab9bb3a0d7b8-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-1/la/lauds	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/la/lauds.50.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/la/matins/)
06:04:36	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-1/la/compline	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/la/compline.51.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/la/matins/)
06:04:36	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-1/la/lauds	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/la/lauds.52.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/la/matins/)
06:04:37	19937/19937	---MCZ	200	added ('OK')	text/plain	etag:%22827c6f833c232f7f74f4351d13d6a95b-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds/index.txt	./wrath/www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds/index.txt	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds/)
06:04:37	6396/6396	---MCZ	404	error ('Not%20Found')	text/html	etag:1639944203-ssl-df	https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds/Loaded%20settings.js	./wrath/www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds/Loaded%20settings.54.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds/)
06:04:38	442/442	---M--	200	added ('OK')	text/html	etag:%22f120d165cec8b939fa8828ab894f766b-ssl%22	https://www.littleofficeofdivinewrath.com/hours/roman/2022/office-1/la-en/lauds/	./wrath/www.littleofficeofdivinewrath.com/hours/roman/2022/office-1/la-en/lauds/index.html	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds/)
06:04:38	29172/29172	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22ee6c376504b6c9027c03eb6421f46b71-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/matins	./wrath/www.littleofficeofdivinewrath.com/hours/office-2/la-en/matins.55.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds/)
06:04:39	433/433	---M--	200	added ('OK')	text/html	etag:%226768c579c534e3d48db8a64e2830f58e-ssl%22	https://www.littleofficeofdivinewrath.com/hours/roman/2022/office-2/en/lauds/	./wrath/www.littleofficeofdivinewrath.com/hours/roman/2022/office-2/en/lauds/index.html	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds/)
06:04:39	433/433	---M--	200	added ('OK')	text/html	etag:%22c83310d92e165a9b799f08ce8f8eebf7-ssl%22	https://www.littleofficeofdivinewrath.com/hours/roman/2022/office-2/la/lauds/	./wrath/www.littleofficeofdivinewrath.com/hours/roman/2022/office-2/la/lauds/index.html	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds/)
06:04:39	7287/7287	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22a8ae3f82848f8398b51f84695ef39ed6-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime	./wrath/www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime.56.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds/)
06:04:40	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/matins	./wrath/www.littleofficeofdivinewrath.com/hours/office-2/la-en/matins.57.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds/)
06:04:40	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime	./wrath/www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime.58.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds/)
06:04:41	23636/23636	---MCZ	200	added ('OK')	text/plain	etag:%223692b694ef3eaa78a7f4c4e72c6297b8-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds/index.txt	./wrath/www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds/index.txt	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds/)
06:04:41	6396/6396	---MCZ	404	error ('Not%20Found')	text/html	etag:1639944203-ssl-df	https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds/Loaded%20settings.js	./wrath/www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds/Loaded%20settings.5a.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds/)
06:04:42	29675/29675	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22adc98a1e52069b41ccbcbd2c38750d39-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/matins	./wrath/www.littleofficeofdivinewrath.com/hours/office-3/la-en/matins.5b.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds/)
06:04:43	433/433	---M--	200	added ('OK')	text/html	etag:%2220714bff14ac2f74483e359603917035-ssl%22	https://www.littleofficeofdivinewrath.com/hours/roman/2022/office-3/en/lauds/	./wrath/www.littleofficeofdivinewrath.com/hours/roman/2022/office-3/en/lauds/index.html	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds/)
06:04:43	433/433	---M--	200	added ('OK')	text/html	etag:%224e4ad65d91eddfcab3ca2efc917bcdb5-ssl%22	https://www.littleofficeofdivinewrath.com/hours/roman/2022/office-3/la/lauds/	./wrath/www.littleofficeofdivinewrath.com/hours/roman/2022/office-3/la/lauds/index.html	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds/)
06:04:43	7948/7948	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%2223c7f2bcc47b358ae07738a21bf7b906-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime	./wrath/www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime.5c.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds/)
06:04:44	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/matins	./wrath/www.littleofficeofdivinewrath.com/hours/office-3/la-en/matins.5d.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds/)
06:04:44	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime	./wrath/www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime.5e.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds/)
06:04:45	13354/13354	---MCZ	200	added ('OK')	text/plain	etag:%220fe9d9b7ebf91dd4211bf44e0b77dfdd-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-1/en/lauds/index.txt	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/en/lauds/index.txt	(from https://www.littleofficeofdivinewrath.com/hours/office-1/en/lauds/)
06:04:45	6396/6396	---MCZ	404	error ('Not%20Found')	text/html	etag:1639944203-ssl-df	https://www.littleofficeofdivinewrath.com/hours/office-1/en/lauds/Loaded%20settings.js	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/en/lauds/Loaded%20settings.60.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/en/lauds/)
06:04:46	16097/16097	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22349917fbc3643de35bbfea570f5edb7f-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-1/en/matins	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/en/matins.61.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/en/lauds/)
06:04:47	5468/5468	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%224a395a7624c3265b96cf4f0446bb26b6-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-1/en/prime	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/en/prime.62.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/en/lauds/)
06:04:48	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-1/en/matins	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/en/matins.63.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/en/lauds/)
06:04:48	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-1/en/prime	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/en/prime.64.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/en/lauds/)
06:04:49	12706/12706	---MCZ	200	added ('OK')	text/plain	etag:%224646f02b0771d1541dbb8ab8dbb9b558-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-1/la/lauds/index.txt	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/la/lauds/index.txt	(from https://www.littleofficeofdivinewrath.com/hours/office-1/la/lauds/)
06:04:49	6396/6396	---MCZ	404	error ('Not%20Found')	text/html	etag:1639944203-ssl-df	https://www.littleofficeofdivinewrath.com/hours/office-1/la/lauds/Loaded%20settings.js	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/la/lauds/Loaded%20settings.66.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/la/lauds/)
06:04:50	16143/16143	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%220365205d172fa85397035a3bd603d22e-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-1/la/matins	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/la/matins.67.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/la/lauds/)
06:04:51	5567/5567	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%220cf5989c736c2789ae9500d921fb02f5-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-1/la/prime	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/la/prime.68.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/la/lauds/)
06:04:52	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-1/la/matins	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/la/matins.69.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/la/lauds/)
06:04:52	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-1/la/prime	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/la/prime.6a.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/la/lauds/)
06:04:53	9609/9609	---MCZ	200	added ('OK')	text/plain	etag:%227a07a4a18db294e83cc40823c25232ef-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime/index.txt	./wrath/www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime/index.txt	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime/)
06:04:53	6396/6396	---MCZ	404	error ('Not%20Found')	text/html	etag:1639944203-ssl-df	https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime/Loaded%20settings.js	./wrath/www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime/Loaded%20settings.6c.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime/)
06:04:54	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds	./wrath/www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds.6d.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime/)
06:04:54	7981/7981	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%222fba3bd7b3d0c596f8b1baf17554c192-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/terce	./wrath/www.littleofficeofdivinewrath.com/hours/office-2/la-en/terce.6e.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime/)
06:04:54	442/442	---M--	200	added ('OK')	text/html	etag:%22efcc9c95a13f1a971463f7d10fe1c0d9-ssl%22	https://www.littleofficeofdivinewrath.com/hours/roman/2022/office-1/la-en/prime/	./wrath/www.littleofficeofdivinewrath.com/hours/roman/2022/office-1/la-en/prime/index.html	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime/)
06:04:54	433/433	---M--	200	added ('OK')	text/html	etag:%22473a29e7e508ce870178286abf9d004b-ssl%22	https://www.littleofficeofdivinewrath.com/hours/roman/2022/office-2/en/prime/	./wrath/www.littleofficeofdivinewrath.com/hours/roman/2022/office-2/en/prime/index.html	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime/)
06:04:54	433/433	---M--	200	added ('OK')	text/html	etag:%22bc12555b9b10ca89065afbe9ae45d4a4-ssl%22	https://www.littleofficeofdivinewrath.com/hours/roman/2022/office-2/la/prime/	./wrath/www.littleofficeofdivinewrath.com/hours/roman/2022/office-2/la/prime/index.html	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime/)
06:04:55	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds	./wrath/www.littleofficeofdivinewrath.com/hours/office-2/la-en/lauds.6f.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime/)
06:04:55	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/terce	./wrath/www.littleofficeofdivinewrath.com/hours/office-2/la-en/terce.70.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-2/la-en/prime/)
06:04:56	11957/11957	---MCZ	200	added ('OK')	text/plain	etag:%22cfc7279859a69fb112a074b238d65f05-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime/index.txt	./wrath/www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime/index.txt	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime/)
06:04:56	6396/6396	---MCZ	404	error ('Not%20Found')	text/html	etag:1639944203-ssl-df	https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime/Loaded%20settings.js	./wrath/www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime/Loaded%20settings.72.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime/)
06:04:57	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds	./wrath/www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds.73.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime/)
06:04:57	8679/8679	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%224112ced738cba6e306b4a15be64debcf-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/terce	./wrath/www.littleofficeofdivinewrath.com/hours/office-3/la-en/terce.74.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime/)
06:04:57	433/433	---M--	200	added ('OK')	text/html	etag:%22fda23f16fb0953208905352cba15ca25-ssl%22	https://www.littleofficeofdivinewrath.com/hours/roman/2022/office-3/la/prime/	./wrath/www.littleofficeofdivinewrath.com/hours/roman/2022/office-3/la/prime/index.html	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime/)
06:04:57	433/433	---M--	200	added ('OK')	text/html	etag:%228c597cab2677728ff80213933a3f193a-ssl%22	https://www.littleofficeofdivinewrath.com/hours/roman/2022/office-3/en/prime/	./wrath/www.littleofficeofdivinewrath.com/hours/roman/2022/office-3/en/prime/index.html	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime/)
06:04:58	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds	./wrath/www.littleofficeofdivinewrath.com/hours/office-3/la-en/lauds.75.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime/)
06:04:58	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/terce	./wrath/www.littleofficeofdivinewrath.com/hours/office-3/la-en/terce.76.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-3/la-en/prime/)
06:04:59	6225/6225	---MCZ	200	added ('OK')	text/plain	etag:%22add8cd389256c18dcf02dee4d6a46a53-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-1/en/prime/index.txt	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/en/prime/index.txt	(from https://www.littleofficeofdivinewrath.com/hours/office-1/en/prime/)
06:04:59	6396/6396	---MCZ	404	error ('Not%20Found')	text/html	etag:1639944203-ssl-df	https://www.littleofficeofdivinewrath.com/hours/office-1/en/prime/Loaded%20settings.js	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/en/prime/Loaded%20settings.78.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/en/prime/)
06:05:00	0/-1	---M--	301	error ('')			https://www.littleofficeofdivinewrath.com/hours/office-1/en/lauds	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/en/lauds.79.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/en/prime/)
06:05:00	5783/5783	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22ee99a62449de33d9c7d4fce51b47c7e1-ssl-df%22	https://www.littleofficeofdivinewrath.com/hours/office-1/en/terce	./wrath/www.littleofficeofdivinewrath.com/hours/office-1/en/terce.7a.delayed	(from https://www.littleofficeofdivinewrath.com/hours/office-1/en/prime/)
